"G1_mu_x1","G1_mu_x2","G2_mu_x1","G2_mu2_x2","dist_between_means","G1_var_x1","G1_var_x2","G1_covar","G1_corr","G2_var_x1","G2_var_x2","G2_covar","G2_corr","G1_skew_x1","G1_skew_x2","G2_skew_x1","G2_skew_x2"
108,0.979999912325062,0.0555008021825896,0.980000002828211,0.0766726039330805,1139.08359951586,1,0.101618967934644,-754.006201814709,1,6,0.101618967934644,6,1,0.101618967934644,0.979999912325062,0.0555008021825896
109,1,0.158323990210443,1,0.158323990210443,1317.92261879272,1,0.158323990210443,-942.014772568344,1,6,0.158323990210443,6,1,0.158323990210443,1,0.158323990210443
110,1,0.202568968096436,1,0.202568968096436,1228.60832012154,1,0.202568968096436,-889.151361970861,0.921205517601609,1,0.0355162310138031,3,1,0.202568968096436,1,0.202568968096436
111,1,0.238863669981104,1,0.238863669981104,1271.78398422872,1,0.238863669981104,-851.040648635113,0.731266225638946,3,0.0425546819885552,3,1,0.238863669981104,1,0.238863669981104
112,1,0.158375355287266,1,0.158375355287266,1242.27716588212,1,0.158375355287266,-910.159185770589,1,9,0.158375355287266,9,1,0.158375355287266,1,0.158375355287266
113,1,0.245248974755356,1,0.245248974755356,1147.63463758499,1,0.245248974755356,-858.419184308967,0.979998651660324,1,0.090066544691896,1,1,0.245248974755356,1,0.245248974755356
114,1,0.326930969160282,1,0.326930969160282,1117.05770507917,1,0.326930969160282,-766.283313048556,1,2,0.326930969160282,2,1,0.326930969160282,1,0.326930969160282
115,1,0.160182462794161,1,0.160182462794161,1242.69138309394,1,0.160182462794161,-944.700752293184,0.979999718386985,1,0.13150511975293,1,1,0.160182462794161,1,0.160182462794161
116,1,0.164604429671844,0.979999718386985,0.202949023055348,1137.52273818034,0.979999718386985,0.202949023055348,-888.505382494683,1,8,0.164604429671844,8,0.979999718386985,0.202949023055348,1,0.164604429671844
117,1,0.244885325344553,1,0.244885325344553,1192.18941272743,1,0.244885325344553,-835.03108733434,1,2,0.244885325344553,2,1,0.244885325344553,1,0.244885325344553
118,0.277599099806301,0.0170579828896112,0.622209719687906,0.010077337615607,1588.93200052937,0.60643524166246,0.0121826262750886,-950.262986615564,0.369120919235203,6,0.041814720455995,4,0.419722541309534,0.0316665228872915,0.321746290667107,0.0395920520390697
119,0.181579482892127,0.0371080609988291,0.670764397232256,0.00986570742160736,1594.76672113741,0.670764397232256,0.000977379767078302,-896.585486859106,0.22783097188103,5,0.0640499393290836,1,0.277732665375013,0.0551492113812158,0.217616616079496,0.0554805991103805
120,0.670763662312615,0.0213972443142208,0.92119475810176,0.0207155145540105,1590.70805050121,0.940599445132179,0.0498675076756898,-861.154248171602,0.921203094045241,1,0.0678081802416942,1,0.902008401262559,0.0837922680608888,0.755693074682009,0.0305956019170862
121,0.345379449625451,0.0573149216846472,0.654396832858339,0.0283016153100288,1472.31294906554,0.638233748082889,0.00754037441037286,-844.143563513692,0.32214028663469,1,0.076701302404481,5,0.459976194055548,0.0742765606320059,0.433093504118587,0.0387170835999482
122,0.227351525149115,0.023011024286477,0.654392630123995,0.00885006300747028,1438.99422034955,0.654392630123995,0.00885006300747028,-833.474909892926,0.382733641718416,8,0.0935892307862757,4,0.501785812624764,0.050758723813262,0.394208666978928,0.027931761930696
123,0.687381996094604,0.0499805253031367,0.960200592970963,0.0705199886832072,1504.15140245772,0.960200592970963,0.0705199886832072,-801.002653049592,0.622293332208758,1,0.0761889735803948,8,0.921205997519718,0.0933797963665778,0.687381996094604,0.0499805253031367
124,0.299560505346488,0.0562617320419657,0.738309970727659,0.0110635035225633,1498.5725046718,0.738304578733579,0.0242851715802576,-937.560641612132,0.268021949278632,5,0.0753546018100979,4,0.267401396606912,0.0783948081566368,0.299560505346488,0.0562617320419657
125,0.208324092835404,0.0203652641740141,0.77326810653486,0.0191737116810388,1485.38200332843,0.755681476711741,0.0191737116810388,-861.401139438705,0.495246683790137,9,0.0377805805784505,2,0.501747195172379,0.0423972163798233,0.236876089085902,0.0625273824205214
126,0.704158266601427,0.0453183633004541,0.960200376287351,0.058783619340023,1512.56046958768,0.960200376287351,0.058783619340023,-804.522183408487,0.672758041272252,3,0.0743544485538974,3,0.960200376287351,0.058783619340023,0.755698256397929,0.038531939264132
127,0.208251069125189,0.0388307686980844,0.864219193672442,0.0127489248734838,1630.7908290448,0.809042996426392,0.0103278614403183,-1022.98376519998,0.341508311159996,4,0.0311477408231432,1,0.24676558872741,0.040526480887447,0.473590088121266,0.030711439949426
128,0.560371002689911,0.0284961082303321,0.979999929294465,0.0221845818136942,1589.09650539394,1,0.0221845818136942,-1018.71750028446,0.681488118680072,8,0.0434796343635688,9,0.487477436053985,0.0419678875469575,0.809050964100723,0.0181379913148996
129,0.501706438111511,0.0175057913002713,1,0.0593448358628399,1614.29142563779,1,0.0593448358628399,-925.214516775286,0.755680993027786,1,0.0475486480456142,7,0.236847251237854,0.0342959564780542,0.738295951080863,0.03858800634024
130,0.243506042990307,0.0504102856602644,0.960195487213621,0.0428067577620549,1555.21615537723,0.960195487213621,0.0428067577620549,-930.340868770262,0.468342377859057,7,0.0295065563675817,8,0.253780957147615,0.0509961139872866,0.687101686915269,0.0346311146402085
131,0.77326924244128,0.041078690406501,0.902008183504801,0.041078690406501,1555.60327304339,0.88301308901293,0.041078690406501,-983.715534767327,0.590913566731319,2,0.0366894580750931,2,0.845626542432827,0.041078690406501,0.738299152154421,0.0408439618646673
132,0.288800167081884,0.0335851571702296,1,0.0833732525636533,1536.10211254132,1,0.0833732525636533,-858.231086669933,0.940602015534536,1,0.0708885207781442,9,0.530723244441205,0.0567485964073098,0.791064996890223,0.0404908027101422
133,0.320110117698138,0.0289193594140674,0.960200120203677,0.0266386732229783,1546.25002616282,0.921204278383038,0.0131075492502239,-949.094952851118,0.960197608238095,7,0.035695417283073,8,0.214706313718509,0.0538834662107148,0.559908253261615,0.0278774302533134
134,0.173000733800104,0.0460425019790546,0.864221892746482,0.0490185642860232,1488.98812390225,0.883015026929786,0.041255499571722,-960.218990354467,0.327592731519733,5,0.0378582841636923,6,0.827242906046212,0.0511602781441655,0.864223916981593,0.0186096502169823
135,0.394131577100793,0.0417184437516765,1,0.067897914137105,1553.93109201597,1,0.067897914137105,-900.832505442474,0.76036950889638,5,0.0275670423372057,5,0.217639640976189,0.0368971287666293,0.406877448266932,0.0466004134932371
136,0.354053815432076,0.0154154025254155,0.621944001735485,0.0111578908555778,1589.82596428263,0.559709995076945,0.0221803830837542,-926.255228251014,0.166929015417804,6,0.0495695353931152,8,0.318291511056844,0.0740383171733213,0.354053815432076,0.0154154025254155
137,0.355987055016181,0.0218592109252753,0.670695559933323,0.00793427622241866,1595.91733212524,0.654288227095669,0.0142908515199865,-984.025986562858,0.320560807690927,1,0.0388128075469251,7,0.225047767090903,0.0589987726812449,0.406067444357495,0.032784545826626
138,0.310159944436083,0.0316470314850245,0.310159944436083,0.0316470314850245,1622.2215173449,0.606432856485948,0.00701043530963241,-914.657076399525,0.444020027496885,2,0.0471012154122004,8,0.356790669876963,0.0636476530794356,0.299004845203361,0.0227856252231874
139,0.41987804700509,0.0290680868222037,0.473455348787719,0.00682805747711167,1566.35251619775,0.501596693002157,0.00815051199877944,-925.933587471102,0.359847258417449,8,0.0415841329339981,4,0.459711044313003,0.0357157251241298,0.473607970194574,0.0105155196328037
140,0.419953473326021,0.044573777530293,0.119905658785485,0.0353263505197644,1468.2624112413,0.530657220765109,0.00914441634893547,-839.783496427227,0.487669043470381,2,0.053576999457028,4,0.501818911408283,0.0422841543265042,0.487669043470381,0.0455538176143743
141,0.473510146140992,0.0226357391902934,0.63818860123188,0.0203196969926621,1513.16951182469,0.65436985539049,0.00706214444249188,-822.74651886979,0.622214848296162,1,0.03354027970525,5,0.606443625328497,0.0655475928800535,0.501641796824429,0.0325820434624138
142,0.226779119296094,0.0220244100273552,0.21733897887924,0.0230884358603621,1479.39872930126,0.172705159897244,0.0325985447330449,-1133.64739654393,0.2076487233583,1,0.029337587787007,9,0.198854878264913,0.0508222666526891,0.198659153187033,0.0193588355984655
143,0.140108415052487,0.0242446873023592,0.321509415483651,0.0112610658817617,1480.29238567535,0.487436932243223,0.0137197225883826,-1102.13609205479,0,1,0.00488665268847181,4,0.155806172329534,0.0330389051136914,0.155785639489499,0.0109034460906252
144,0.227568008134346,0.0465997364917133,0.199694910553321,0.0829700225321481,1491.87395826225,0.310807210727289,0.0306500611708155,-1050.81735405077,0.406964418753495,1,0.0381405684420556,1,0.208783428042338,0.0949539583953718,0.288782291248343,0.0598969998801628
145,0.310747394745288,0.0296629968986735,0.433042709225128,0.0144181043297341,1506.4449110078,0.419902387020472,0.0144181043297341,-904.826804898483,0.182125391214114,8,0.0548672485813873,7,0.157289776164549,0.0548672485813873,0.322065963189837,0.0296629968986735
146,0.206614597367816,0.0481750811864994,0.721112327818395,0.0103580502169598,1538.97589370316,0.721112327818395,0.0103580502169598,-911.976419060032,0.356603506678608,4,0.0325913125763944,8,0.0771480028698603,0.0509976943576351,0.188398203460319,0.0481750811864994
147,0.369413193198558,0.0228688347236479,0.738293307691064,0.0246848795171863,1495.05734597036,0.704134648793219,0.00945453978182493,-822.656796079738,0.313319669338733,9,0.0706854759942666,4,0.606518406611717,0.0462073775172562,0.369413193198558,0.0228688347236479
148,0.349775855954277,0.0326683754978729,0.313855837349825,0.0421969909022286,1376.29001149776,0.313855837349825,0.0421969909022286,-836.802057920842,0.337435373083026,4,0.0788403979346064,1,0.21421277527327,0.0808509427947066,0.456325461545088,0.0175144026862591
149,0.247019741976949,0.0502350120933706,0.406778147985468,0.0149557424596432,1413.70490052322,0.288663545924696,0.0170166569112654,-752.720346237195,0.293732455702396,7,0.0521337157983016,9,0.119693405631103,0.0723824612068579,0.237114749509351,0.0797694428335706
150,0.57559672697879,0.0542358174318822,0.687348854397769,0.0245391860270672,1452.35444483735,0.687348854397769,0.0245391860270672,-729.019748708765,0.544598579057847,5,0.053475815648197,8,0.670807073475974,0.0758166250168309,0.622293332208758,0.0366714038431304
151,0.111220191360087,0.0187154338308209,0.310143611496697,0.00861718318531962,1394.39048936186,0.344837686752781,0.0106429588865069,-1045.43861281627,0.156474517736682,9,0.0243792861517088,5,0.15601621842373,0.0284602504624127,0.118124782173071,0.0194211825977166
152,0.132826410666371,0.0172802462358426,0.501605150590707,0.0147658803752612,1405.36635531642,0.530546153696505,0.0167085997052864,-1018.05991977925,0.0933787695429548,2,0.0307456574915776,2,0.0682975396674584,0.0251930730883146,0.156055351823287,0.0258435980261384
153,0.246432132582221,0.0591571174302183,0.44613057494334,0.00747585224843306,1411.58421852767,0.487443999128276,0.0151350305957564,-1016.33658948575,0.256199630468265,2,0.028898798625229,1,0.226758569078033,0.101124052582425,0.256553378552603,0.0276800126490087
154,0.459804979127066,0.0535536975070133,0.809047764381122,0.0143324795752111,1501.08679300084,0.791058792414857,0.0143324795752111,-922.426468494294,0.356971783017075,6,0.0527344798668434,9,0.654395269062152,0.0564874184384399,0.501690837965864,0.0905729106799471
155,0.446245842409247,0.0237285599459875,0.864221700742728,0.0160490830115554,1529.34010692828,0.845629232186434,0.0160490830115554,-896.463116797183,0.324185684338128,6,0.0530765392089105,6,0.575493835061223,0.0265990907953501,0.473565527526766,0.0421415036231349
156,0.419213824261969,0.0485496807034633,0.921183388063331,0.00757735158094475,1596.11340591679,0.921183388063331,0.00757735158094475,-899.89908220322,0.435937590641615,2,0.0345995691167307,5,0.560286646489929,0.0543395242243189,0.459470138011892,0.02631782590249
157,0.266572911110034,0.0279584798132553,0.575474385314206,0.0089335163388313,1515.84849920196,0.530544863894783,0.0149978322992711,-860.224421692346,0.441893965397896,2,0.0476516203171114,5,0.432713601191898,0.0288499620382614,0.277136065656283,0.0288795154097593
158,0.217430345698542,0.0552623558961168,0.670763662312615,0.0106236513141949,1468.08485569042,0.687344104859509,0.0106236513141949,-767.853519731246,0.217722221534839,5,0.0522997745854456,2,0.0255049375537993,0.0783708989495503,0.267066626382954,0.026668370743737
159,0.501747195172379,0.0340384686120566,0.755695295444319,0.0126440654872792,1393.53248050343,0.721130174601371,0.0248168960530087,-778.94289415585,0.499851378342756,4,0.0765141266060265,2,0.60649963050198,0.0635016842437654,0.560395864628435,0.0596544394773994
160,0.227587416777742,0.0247807756167922,0.181716886914046,0.0270299042544623,1489.18755219581,0.246967245724048,0.0422112591556301,-1120.43922486666,0.173664530620707,2,0.0546650562242549,5,0.217004301300087,0.0490009519870939,0.208637352991222,0.0247807756167922
161,0.122054076849464,0.0409441676611004,0.73829686039461,0.0106284096268031,1474.28400770465,0.670776102297386,0.0171797889363692,-1051.30612437882,0.0875546512742707,1,0.0265477126949108,5,0.244843564170801,0.0431463407763347,0.145117335580593,0.0416944880689066
162,0.28830730187512,0.0917562518032493,0.246559951757221,0.0490464413752119,1502.65638764729,0.310389673333549,0.0803551695316851,-1065.61586876161,0.140656336262732,9,0.0300697579328243,2,0.28830730187512,0.0917562518032493,0.321733031781944,0.0624675787741387
163,0.180810093536944,0.0481963547314931,0.0795375218952119,0.01412633858969,1801.84458550291,0.277290271915527,0.0054255437226099,-985.997602930159,0.157243120658548,8,0.0588101656953806,3,0.140111958711411,0.0464392596596216,0.180808372463282,0.0210120880585487
164,0.0982765409662275,0.0257910264124569,0.075316482501447,0.0220075535029666,1748.33837139447,0.148849803848969,0.011195905100627,-983.001919426776,0.0539905973018827,7,0.0469404069591936,8,0.132562375981604,0.0325529706766522,0.111391837526053,0.0372992142343523
165,0.393911282116285,0.0222400826044183,0.0195809130199212,0.0222853347067729,1808.00837354338,0.406719309208658,0.012715426137066,-963.578296002992,0.20768600869774,2,0.0229609423809887,3,0.140529141926894,0.0273968306687786,0.266746814720879,0.0160075720546191
166,0.11809357003359,0.014185079015003,-0.00260400789465852,0.0814287658264349,1686.24118002479,0.0532542466916608,0.00972628272103617,-927.458060867452,0.132657868863138,1,0.0169271439363614,1,0.147973881556058,0.022974899872177,0.125220608195552,0.0296545253953254
167,0.10451341169791,0.0129679987880248,-0.000483039599645949,0.0143289499553355,1663.33256934346,0.000628312422310574,0.0121810382684866,-963.83523810578,0.125225697695101,1,0.0261068729819779,7,0.0684413073120244,0.0312926616106869,0.118131480380812,0.00748989540025899
168,0.50161304408105,0.0347399690231513,0.321562702156487,0.0183702526154484,1792.99134455865,0.545339877677763,0.0336787535652369,-918.271157092993,0.344608641309812,4,0.0220180994476981,2,0.473469644849111,0.051478455510713,0.530560663477535,0.0364074309434774
169,0.0120311904130075,0.019883728787503,0.0368114975666331,0.041846475035162,1666.19533278088,0.0532349755368114,0.0257357549103485,-1076.90883623763,0.037409808431573,7,0.0368550590160722,3,0.0403670374201166,0.0310006425791513,0.0071189703310984,0.0290001763272613
170,0.0239022815814236,0.0257203015049447,0.0524575586095392,0.0157450088164703,1708.51542323285,0.0524575586095392,0.0157450088164703,-1049.93209441865,0.0464255295558434,5,0.038580787924463,6,0.0237365968249157,0.0511017946888617,0.0274365050983815,0.0156373968084365
171,0.3101708488904,0.0416394297718917,0.333084754259425,0.0134926503975526,1709.9799154143,0.344840333740889,0.0208389773861672,-1015.91132437597,0.288045234901498,3,0.0354375015250329,6,0.125417827157402,0.0340019372500008,0.246277413382857,0.0183080771921165
172,0.276845611299128,0.0131229044325347,0.530568249934049,0.0056275923623513,1896.07346508886,0.515980246614,0.0196233491985962,-1068.42722189606,0.321184420995066,3,0.0184005736154277,2,0.245435140440926,0.0307941191198867,0.321251498279889,0.0369158953468465
173,0.406886963871241,0.0186877938182513,0.575507417954543,0.0160326260326675,1872.04949309072,0.575507417954543,0.0198057863635141,-1090.02431632361,0.253564689758482,4,0.0334092497850368,5,0.406806326074356,0.0353683038414739,0.356999001248197,0.0210599024500781
174,0.256553378552603,0.00969850225891841,0.590856064932379,0.0124852642628254,1862.06899766935,0.622211001853024,0.0153042942199849,-1058.75734638166,0.356785193001209,1,0.0273014669813468,3,0.163965823601238,0.0297065117328076,0.344920368559571,0.0238980174798351
175,0.266733305420893,0.0112888206223596,0.638190951119325,0.0144772950769699,1809.53252722628,0.638190775701099,0.0111441962339944,-1015.32165205218,0.186578725493145,5,0.0137139627913817,2,0.19851070989985,0.0176956230004138,0.356785056565391,0.0208275292893968
176,0.267244179013182,0.0456022938571332,0.622224982993481,0.004959897931869,1841.04522458324,0.606449552114437,0.00539486596057246,-1058.25217471978,0.217753388957353,6,0.0226078366758344,7,0.267244179013182,0.0456022938571332,0.246716402731404,0.0352830114971268
177,0.419663841785827,0.019069088241482,0.791063409930235,0.0230897597032411,1815.64849033302,0.791063409930235,0.0230897597032411,-997.870228845961,0.393859807919807,3,0.0589869572000525,7,0.217984346986321,0.0196977098792031,0.487559211046182,0.0112782819639737
178,0.0050148242740827,0.0137072661375345,0.246477992699364,0.0135143673391379,1819.14683875338,0.310184748956944,0.00391092946785074,-1135.28427603566,0.168973039720773,2,0.0354647451870492,1,0.00143639623898947,0.0365332017058999,0.0212381552163234,0.034910498386008
179,0.0482248229367875,0.0297914347112204,0.432805641461754,0.0120238055587626,1783.71188630928,0.267567436679742,0.0165906964639021,-1160.18352755088,0.154522191936245,3,0.0297914347112204,1,0.267497966819298,0.0378345554829722,0.0981290291309194,0.0192651650375517
180,0.0312426408650424,0.036328861459119,0.432949572106028,0.00980989216493562,1703.32742266043,0.345335446996041,0.0121442862304573,-1119.03570932902,0.130484099591727,4,0.0295912006690672,4,0.0629266030684831,0.0323460071713476,0.0577756777787917,0.0232612510885201
181,0.214622553052334,0.0294446114236723,0.845583780695505,0.0126268567917605,1766.38043517655,0.864190287103761,0.0126268567917605,-1082.04375659969,0.488576125852325,2,0.0297136103024297,9,0.0217008723349681,0.052934461468124,0.205107115195083,0.0366904143508126
182,0.180225439482421,0.064772786891741,0.902009620688118,0.0256679764366076,1718.73544763206,0.902009620688118,0.0256679764366076,-1034.36279697895,0.622199935260335,2,0.0184230710911659,9,0.545316524751102,0.0624862724291668,0.65437553888217,0.0315316571621408
183,0.622110478130337,0.016326772486196,0.979999686871692,0.0316158487109779,1687.96885901082,0.979999686871692,0.0316158487109779,-1024.45788088456,0.717268329916337,3,0.0486619286733241,3,0.131166097918215,0.0715276964711868,0.72105958533975,0.0287227079958142
184,0.606496153247976,0.0387354841723455,0.73828975489106,0.0343812951009691,1650.36563743901,0.773262749758245,0.0351349113621616,-1114.96681704945,0.606528324442936,1,0.0336088351322229,8,0.670761417628236,0.0464039318163388,0.606496153247976,0.0345891156412028
185,0.60649963050198,0.0745276847551042,0.902010396670399,0.0238334464782791,1599.08939496892,0.883017172743298,0.0317130012157135,-1035.62327731594,0.864224328404114,2,0.041064431577044,2,0.501747195172379,0.0491460556267991,0.755695295444319,0.0414114707108144
186,0.654428706084116,0.0324954797266214,0.960200376287351,0.0355434789290895,1599.91714699706,0.979999718386985,0.0542044303029906,-994.382580043956,0.698667011268262,5,0.0578647503958156,7,0.638256300844077,0.054201279044527,0.755698443922575,0.0557258734650117
187,0.394026442941496,0.0321974882489981,0.809047677587958,0.0123173993990075,1570.96935044335,0.809045147050337,0.0123173993990075,-1080.79070435901,0.606437213386549,3,0.0355720207360846,5,0.321713717808906,0.0356414709889421,0.721100214590588,0.0191675193685698
188,0.170467542354332,0.0337748415128609,0.75568837640291,0.00787384164084515,1638.0314701979,0.755691900129175,0.00787384164084515,-1007.57352442785,0.424230196904991,6,0.0477943723074539,9,0.122535582477585,0.0563324585838683,0.187955770283564,0.0337748415128609
189,0.246432132582221,0.0195254558609617,0.940602805090597,0.0392567331159413,1649.76207449194,0.940602805090597,0.0392567331159413,-1002.51518977939,0.27154563362932,9,0.0300034514829453,8,0.246432132582221,0.0356066367706041,0.845627049205166,0.0299890060948328
190,0.277568290166653,0.0379684043681873,0.902011034075222,0.0191018419821805,1600.2752767581,0.902011034075222,0.0191018419821805,-954.367408824318,0.607851914993461,8,0.0247162376149245,6,0.118712447528511,0.0792654057470316,0.29924776309072,0.0308736349894708
191,0.33326011751583,0.0514993403605782,0.940603006676014,0.0325915636291875,1576.61700892462,0.940603006676014,0.0325915636291875,-962.972965421397,0.579875654821217,4,0.0317425841545827,7,0.394009112859947,0.0576362514926685,0.446201996310589,0.0221979990723542
192,0.35705903942682,0.0542561718618232,0.960200540307816,0.0413396152891536,1619.44645116042,0.979999718386985,0.0544280570747608,-903.478857135609,0.650177091770843,5,0.0975229268018533,7,0.133583706737449,0.0507569471155578,0.845626338163652,0.0494277256277285
193,0.406445511421504,0.0200257432207561,0.809043875969932,0.025012439560731,1546.02079647906,0.827236268156729,0.0154266459064569,-1005.91327413159,0.687343157460945,1,0.028479489389224,1,0.235651800756058,0.0615261430087466,0.487383854485505,0.01765771287354
194,0.381541441030797,0.0445897161572072,0.80904430802344,0.0148913917286119,1557.23211976654,0.827234697603525,0.0101504320572931,-962.334736747144,0.595330213476088,9,0.0349465497156682,8,0.80904430802344,0.0187258238210778,0.670770276471277,0.0329151327889275
195,0.637738538224839,0.0439790775708858,0.940588304150784,0.0518361400878781,1460.50327621641,0.940588304150784,0.0518361400878781,-880.75491587634,0.809045455656077,2,0.0753560562865955,5,0.940588304150784,0.0518361400878781,0.808935219984084,0.0197832144947018
196,0.0612476396211524,0.0293567195994635,0.808731706674992,0.0155713092496024,1587.29353520604,0.808731706674992,0.0155713092496024,-942.263371110235,0.178758247672683,3,0.0700324343173823,7,-0.00263316551451556,0.0630651411150517,0.135981025159982,0.0212778198218348
197,0.216113565797996,0.0268631800433155,0.809043372547976,0.0108804193080328,1504.23534030174,0.809043372547976,0.0108804193080328,-939.245363690783,0.216738301689832,3,0.0055892562474627,7,0.154531723617574,0.0590941383900557,0.188486855496302,0.00931008860221487
198,0.394208666978928,0.053690069693094,0.97999982828569,0.0265847192745404,1509.04365263868,0.94060299467692,0.00691084199535213,-909.927479551829,0.629386684656013,7,0.0938113799356496,6,0.406948852760885,0.0478995488348009,0.738292715564429,0.0153810624643981
199,0.333081163871455,0.0264840474634146,0.940603023474737,0.0442136260283049,1533.29988106179,0.940603023474737,0.0442136260283049,-942.79206100677,0.738290793777826,6,0.058236071788963,1,0.473474750397191,0.0567798440522836,0.545331404769278,0.0193212485902874
200,0.202257156517777,0.0737511387511222,0.960188910802063,0.0463529265643126,1527.46017670851,0.960188910802063,0.0463529265643126,-908.521383497211,0.277085114064933,5,0.0240666284203006,4,0.183709346615881,0.0540743129280467,0.221589678164793,0.0598953489828028
201,0.207252164537261,0.0350456041623307,0.979999282820676,0.0305216802401204,1662.3631779265,1,0.0214223408187642,-952.48296733314,0.517022816043669,2,0.0217155248201052,9,0.21602125694647,0.0398726798811718,0.473335141822422,0.0409452504248451
202,0.530496092808859,0.00943495632959337,0.940600885160903,0.0154843998310126,1614.31025125599,0.921202289343804,0.0107460596142206,-1049.64371155207,0.754651907470052,9,0.0286937858494936,8,0.19769220075073,0.0616553640390339,0.62219750815539,0.0149169088260187
203,0.670754004964174,0.0226718469052633,0.921205997519718,0.0769605188896088,1552.28905850642,0.94060299467692,0.0257171697068126,-992.425498846932,0.673759983238756,6,0.0536375356715212,9,0.902010004721701,0.0769605188896088,0.864221036954136,0.0423072607139173
204,0.654368389103091,0.0263524873113889,0.96020108381695,0.0582201906118824,1567.05598318433,0.96020108381695,0.0582201906118824,-973.9492541957,0.503757105128117,8,0.0609942197768528,6,0.755679255698194,0.0739782866497123,0.704120017247275,0.0353400239630428
205,0.226363092640189,0.0315200578413437,0.845629144868369,0.010796880459292,1540.91631681485,0.0571971270691027,0.0479117895084313,-1100.32758322367,0.638808235857846,2,0.0249679848007376,2,0.310029182586915,0.0440439741208438,0.226345146618906,0.032940733721402
206,0.224725104641589,0.0189439756139418,0.979994837181788,0.0180343489689048,1584.63084356968,0.960192631615903,0.0230420610884926,-933.17693141541,0.389977375684873,5,0.0673656552777065,7,0.393403995186328,0.0420110318303623,0.32062608945421,0.0134281077745629
207,0.124865257181631,0.0230241750111256,1,0.0377903897487479,1559.7883568124,1,0.0377903897487479,-967.608016025931,0.584671898068725,9,0.0447661422647271,9,0.055047065987809,0.0361562224839469,0.109654631557326,0.0190604165078573
208,0.0792885563163174,0.0229386781039516,0.487266797077082,0.00998999567980773,1850.98262659224,0.380196649405755,0.0122430124154231,-1126.66570091135,0.175310886940962,7,0.0236155798452825,2,0.285792914984007,0.0284090181312461,0.0792885563163174,0.0229386781039516
209,0.236749167758344,0.0201127878968988,0.622206666878785,0.00731333631411575,1834.32025713029,0.622216496747816,0.0108979631631617,-1029.38895148964,0.494514423052746,7,0.0278423655901112,5,0.446305336724959,0.0531853876625003,0.256945010920034,0.0210874327402503
210,0.652512412421689,0.0217110792815034,0.808601655234754,0.025036675226014,1952.76398891267,0.826418182341848,0.0368575170154848,-1051.57225690791,0.33406345959225,8,0.0195182844905033,8,0.826418182341848,0.0368575170154848,0.603301733552549,0.0239592152155423
211,0.393597109336851,0.0159955452682558,0.446150513024204,0.0082794365717338,1823.25564676044,0.501603036220479,0.0082794365717338,-1108.71001292939,0.346199557251925,7,0.0369741242949517,8,0.445743500881897,0.0367227727608935,0.432340843430004,0.0300321264911849
212,0.310219026426202,0.0176544327531138,0.246642668731776,0.0067103117630876,1779.40937582453,0.333098192610472,0.0147980122033341,-1063.37081929976,0.277850467763236,1,0.0299141864362553,1,0.125758706766357,0.0320572687098519,0.299074510208857,0.029947540290562
213,0.575490143348133,0.0359203161682931,0.773233895762207,0.0438558321966977,1896.80140647519,0.791018602128162,0.0486008331477007,-1082.07430912632,0.598895337547127,5,0.0234865996708022,6,0.41802124356533,0.0340130905452854,0.56030890659692,0.0359203161682931
214,0.199543911643306,0.0303947057998926,0.406773804823383,0.0124898482284381,1816.82213419646,0.487497809784093,0.0172669185410129,-1082.45375448927,0.286988560727768,9,0.0247469512999709,1,0.237206367269607,0.0361881546716076,0.217784770854345,0.0331857835566921
215,0.216766178478674,0.00897336397255135,0.473470389414373,0.00933174135830988,1805.61744970857,0.473467411140691,0.0130633291517831,-1000.90519963516,0.171796924773154,5,0.0183142025461477,1,0.256227193685278,0.0336093623484856,0.17197443219135,0.023756803440597
216,0.575531425993351,0.0350254802033676,0.791052849279328,0.0262055978513144,1828.36691578872,0.773262749758245,0.0262055978513144,-1025.22340454461,0.598581316930702,2,0.018338053838748,8,0.738293159659657,0.0473430220125655,0.575518016123625,0.0350681295012087
217,0.00982080435480465,0.0365679607570112,0.0148328902193064,0.0084524160822872,1958.60203385609,0.0436462104076312,0.0350398358703804,-1160.62370817357,0.0935616746712205,8,0.0219693375358064,1,0.0186665268104508,0.0411351334807422,-0.00452369053666751,0.00841859155298874
218,0.140111541811877,0.0306086201529093,0.75567697541561,0.0349232413321078,1847.14020833631,0.687348854397769,0.0334560358646658,-1103.86315844121,0.590960313250677,1,0.0267913954259235,3,0.0275501728110942,0.0501448679695876,0.15586244492717,0.0131618563165847
219,0.198512296607392,0.0236812630009482,0.96020019739094,0.0370675647887781,1896.88672523955,0.96020003979996,0.0329273737701796,-1107.13906443724,0.197962487018085,7,0.0281691469477661,5,0.164178561014312,0.0286969397235882,0.406618775199407,0.033953690207706
220,0.344795305560571,0.0315841262885592,0.738281316604434,0.0395601333508059,1852.38467035954,0.687315503525332,0.00780559968613609,-1149.91412872415,0.638188396574608,1,0.0226555261547679,8,0.287772899571794,0.0489836420056478,0.393848860567031,0.0351979616111413
221,0.0528290284213615,0.0317497348332495,0.052748348402626,0.0238469280588806,1813.94075897372,-0.0055751427043726,0.0117538660230506,-1194.78240400873,0.304860678030288,8,0.0229832927510293,5,0.473465028497486,0.0451259052621231,0.0681390804173887,0.0149488048369599
